review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV856706,ORD029095,4,Satisfied,Amazing experience and good quality.,2024-09-03 06:07:51,2024-09-04 15:07:51
REV885842,ORD029096,4,Highly Recommended,Amazing experience and good quality.,2024-11-26 18:00:30,2024-11-29 04:00:30
REV215900,ORD029097,2,Good Value,Packaging could have been better.,2024-11-12 11:30:05,2024-11-14 15:30:05
REV711382,ORD029098,5,Excellent Product,Received the product on time.,2025-08-11 14:10:15,2025-08-12 13:10:15
REV908038,ORD029099,2,Disappointed,Packaging could have been better.,2026-03-26 04:57:09,2026-03-26 07:57:09
REV875668,ORD029100,2,Good Value,Would definitely buy again.,2025-04-23 07:10:15,2025-04-25 17:10:15
REV668649,ORD029101,2,Poor Packaging,Very satisfied with the purchase.,2025-01-11 13:53:59,2025-01-14 12:53:59
REV312908,ORD029102,2,Not Bad,Received the product on time.,2024-11-01 08:48:03,2024-11-03 17:48:03
REV743358,ORD029103,1,Disappointed,Amazing experience and good quality.,2025-06-22 09:47:25,
REV786438,ORD029104,5,Good Value,Packaging could have been better.,2025-12-26 03:34:04,2025-12-27 12:34:04
REV764384,ORD029105,4,Excellent Product,Would definitely buy again.,2026-01-25 02:16:31,2026-01-27 10:16:31
REV679588,ORD029106,5,Disappointed,Packaging could have been better.,2024-07-21 22:24:28,2024-07-23 18:24:28
REV673291,ORD029107,1,Average Experience,Received the product on time.,2024-12-12 12:04:13,2024-12-13 04:04:13
REV541810,ORD029108,1,Highly Recommended,Very satisfied with the purchase.,2024-08-03 15:50:34,2024-08-06 07:50:34
REV731638,ORD029109,2,Very Good,Worth the money.,2025-10-19 17:41:36,2025-10-21 06:41:36
REV614034,ORD029110,3,Not Bad,Received the product on time.,2025-02-10 15:45:54,2025-02-11 13:45:54
REV328341,ORD029111,1,Average Experience,Received the product on time.,2025-05-10 11:14:32,2025-05-13 05:14:32
REV410896,ORD029112,1,Fast Delivery,Product quality is excellent and delivery was quick.,2025-02-09 12:04:29,2025-02-11 07:04:29
REV247307,ORD029113,4,Highly Recommended,Customer service was helpful.,2025-12-16 10:37:39,2025-12-18 07:37:39
REV846994,ORD029114,4,Average Experience,Average product but acceptable.,2025-11-27 04:07:09,2025-11-28 21:07:09
REV850914,ORD029115,3,Not Bad,Amazing experience and good quality.,2026-05-10 01:27:44,2026-05-11 13:27:44
REV754872,ORD029116,3,Poor Packaging,Average product but acceptable.,2025-08-10 08:43:29,2025-08-11 03:43:29
REV478974,ORD029117,5,Good Value,Very satisfied with the purchase.,2026-03-01 01:11:23,2026-03-03 00:11:23
REV734566,ORD029118,4,Very Good,Worth the money.,2025-11-17 15:26:50,2025-11-18 03:26:50
REV112766,ORD029119,3,Highly Recommended,Very satisfied with the purchase.,2025-12-06 20:31:16,2025-12-08 14:31:16
REV717409,ORD029120,3,Very Good,Packaging could have been better.,2026-03-21 16:11:25,
REV273559,ORD029121,3,Satisfied,Average product but acceptable.,2026-02-01 09:50:40,2026-02-02 06:50:40
REV727254,ORD029122,4,Excellent Product,Packaging could have been better.,2025-12-10 08:52:09,2025-12-13 07:52:09
REV739892,ORD029123,1,Very Good,Packaging could have been better.,2024-11-21 13:58:03,2024-11-23 21:58:03
REV222395,ORD029124,1,Highly Recommended,Received the product on time.,2025-08-22 19:49:48,2025-08-23 20:49:48
REV285103,ORD029125,3,Fast Delivery,Packaging could have been better.,2024-11-24 03:39:27,
REV982347,ORD029126,3,Satisfied,The product was damaged when delivered.,2025-04-03 01:37:50,2025-04-04 09:37:50
REV398037,ORD029127,3,Satisfied,Packaging could have been better.,2024-12-06 22:16:02,2024-12-08 21:16:02
REV498247,ORD029128,2,Excellent Product,Worth the money.,2025-12-26 01:40:14,2025-12-27 00:40:14
REV815412,ORD029129,2,Very Good,Amazing experience and good quality.,2026-04-16 03:48:35,2026-04-17 12:48:35
REV218373,ORD029130,1,Satisfied,Worth the money.,2026-03-21 06:04:05,2026-03-22 20:04:05
REV241177,ORD029131,2,Satisfied,Product quality is excellent and delivery was quick.,2026-02-16 12:21:26,2026-02-17 14:21:26
REV868672,ORD029132,1,Good Value,Amazing experience and good quality.,2024-06-06 19:08:02,2024-06-08 01:08:02
REV808326,ORD029133,2,Satisfied,Would definitely buy again.,2026-03-18 04:52:46,
REV437007,ORD029134,1,Satisfied,Product quality is excellent and delivery was quick.,2025-05-06 19:52:25,2025-05-06 23:52:25
REV967533,ORD029135,2,Excellent Product,Received the product on time.,2025-12-03 03:10:02,2025-12-03 20:10:02
REV527562,ORD029136,4,Average Experience,Average product but acceptable.,2025-06-08 15:22:08,2025-06-09 02:22:08
REV224771,ORD029137,1,Highly Recommended,Average product but acceptable.,2026-01-30 15:10:16,
REV990947,ORD029138,5,Average Experience,Received the product on time.,2024-07-03 00:50:20,
REV732065,ORD029139,3,Good Value,Received the product on time.,2025-03-10 20:24:24,2025-03-10 23:24:24
REV927143,ORD029140,2,Fast Delivery,The product was damaged when delivered.,2025-10-28 19:02:24,2025-10-30 04:02:24
REV825796,ORD029141,4,Highly Recommended,Customer service was helpful.,2024-12-22 03:55:37,2024-12-23 03:55:37
REV842414,ORD029142,1,Excellent Product,Received the product on time.,2026-01-27 23:24:30,2026-01-28 09:24:30
REV414572,ORD029143,5,Highly Recommended,Worth the money.,2026-01-08 16:18:41,2026-01-10 14:18:41
REV219874,ORD029144,3,Poor Packaging,The product was damaged when delivered.,2026-01-27 21:24:10,2026-01-28 19:24:10
REV625242,ORD029145,5,Very Good,The product was damaged when delivered.,2025-06-22 10:13:04,2025-06-24 11:13:04
REV739370,ORD029146,5,Good Value,Would definitely buy again.,2024-10-02 04:39:47,2024-10-03 00:39:47
REV312608,ORD029147,4,Disappointed,Product quality is excellent and delivery was quick.,2026-01-18 13:20:41,2026-01-19 06:20:41
REV350468,ORD029148,4,excellent product,The product was damaged when delivered.,2025-09-06 03:05:39,2025-09-09 03:05:39
REV677046,ORD029149,5,Very Good,The product was damaged when delivered.,2024-09-18 03:04:49,2024-09-18 20:04:49
REV863711,ORD029150,2,Good Value,The product was damaged when delivered.,2025-12-22 22:41:56,2025-12-25 21:41:56
REV451076,ORD029151,2,Disappointed,The product was damaged when delivered.,2025-10-24 03:10:55,2025-10-26 07:10:55
REV513102,ORD029152,5,Very Good,Very satisfied with the purchase.,2026-01-18 04:13:39,2026-01-18 07:13:39
REV498471,ORD029153,4,Very Good,Received the product on time.,2025-04-29 02:27:43,2025-04-30 10:27:43
REV103878,ORD029154,4,Satisfied,Would definitely buy again.,2024-12-24 03:27:57,2024-12-26 16:27:57
REV619421,ORD029155,5,Average Experience,Would definitely buy again.,2025-10-09 06:05:19,2025-10-10 12:05:19
REV362864,ORD029156,2,Good Value,Amazing experience and good quality.,2025-06-13 18:18:34,2025-06-15 14:18:34
REV271738,ORD029157,2,Highly Recommended,Worth the money.,2024-12-04 07:20:20,2024-12-04 10:20:20
REV344115,ORD029158,1,Good Value,Amazing experience and good quality.,2026-05-26 12:36:36,2026-05-28 18:36:36
REV925630,ORD029159,5,Very Good,Packaging could have been better.,2025-03-03 04:42:02,2025-03-03 08:42:02
REV670889,ORD029160,1,Very Good,Product quality is excellent and delivery was quick.,2026-02-18 11:47:49,2026-02-20 00:47:49
REV204080,ORD029161,4,Excellent Product,Very satisfied with the purchase.,2024-07-10 04:36:46,2024-07-11 19:36:46
REV549306,ORD029162,4,Poor Packaging,Amazing experience and good quality.,2026-05-18 05:13:51,2026-05-18 09:13:51
REV322427,ORD029163,4,Excellent Product,Would definitely buy again.,2024-11-30 08:33:58,2024-12-03 06:33:58
REV642325,ORD029164,2,Highly Recommended,Customer service was helpful.,2025-08-30 20:31:35,2025-09-02 06:31:35
REV266214,ORD029165,5,Excellent Product,Packaging could have been better.,2025-01-22 16:41:24,2025-01-23 16:41:24
REV611978,ORD029166,2,Very Good,The product was damaged when delivered.,2025-06-25 14:27:02,2025-06-26 12:27:02
REV639524,ORD029167,5, Excellent Product ,Worth the money.,2025-11-04 06:06:58,2025-11-06 20:06:58
REV864857,ORD029168,5,Satisfied,Received the product on time.,2025-05-21 15:18:34,2025-05-22 09:18:34
REV832794,ORD029169,3,Very Good,The product was damaged when delivered.,2025-11-18 10:15:52,2025-11-20 20:15:52
REV849303,ORD029170,2,Excellent Product,Would definitely buy again.,2025-05-09 19:33:14,2025-05-11 04:33:14
REV613432,ORD029171,2,Highly Recommended,Customer service was helpful.,2025-09-02 02:51:51,2025-09-03 15:51:51
REV677909,ORD029172,1,Disappointed,Worth the money.,2025-02-07 14:07:14,2025-02-10 00:07:14
REV177964,ORD029173,3,Satisfied,Would definitely buy again.,2026-03-24 01:06:03,2026-03-24 21:06:03
REV935019,ORD029174,5,Disappointed,Average product but acceptable.,2025-03-20 23:38:06,2025-03-22 12:38:06
REV881816,ORD029175,1,satisfied,Amazing experience and good quality.,2026-05-12 12:54:38,2026-05-14 19:54:38
REV438647,ORD029176,2,Good Value,Very satisfied with the purchase.,2026-05-14 18:01:34,2026-05-15 02:01:34
REV546958,ORD029177,5,Excellent Product,Worth the money.,2024-09-11 06:00:35,2024-09-13 23:00:35
REV881375,ORD029178,4,Poor Packaging,Very satisfied with the purchase.,2025-04-14 14:47:14,2025-04-15 08:47:14
REV335330,ORD029179,1,Disappointed,Packaging could have been better.,2026-05-09 09:04:06,2026-05-09 17:04:06
REV638702,ORD029180,2,Good Value,Worth the money.,2026-02-27 09:32:59,2026-02-28 11:32:59
REV561065,ORD029181,4,Good Value,Packaging could have been better.,2024-06-14 03:02:38,2024-06-15 14:02:38
REV896842,ORD029182,3,Not Bad,Average product but acceptable.,2025-07-29 00:26:00,2025-07-30 00:26:00
REV305204,ORD029183,3,Disappointed,Worth the money.,2026-03-03 23:05:29,2026-03-06 01:05:29
REV694166,ORD029184,5,Highly Recommended,Average product but acceptable.,2025-01-05 16:19:48,2025-01-07 18:19:48
REV896762,ORD029185,2,Fast Delivery,Customer service was helpful.,2024-07-22 17:13:01,2024-07-23 22:13:01
REV533772,ORD029186,4,Highly Recommended,Received the product on time.,2025-04-07 19:18:59,2025-04-10 02:18:59
REV937081,ORD029187,3,Not Bad,Packaging could have been better.,2025-06-15 03:34:29,2025-06-15 23:34:29
REV688027,ORD029188,1,Good Value,Worth the money.,2026-04-20 09:22:31,2026-04-22 16:22:31
REV223270,ORD029189,1,Highly Recommended,Packaging could have been better.,2024-09-28 03:04:37,2024-09-29 18:04:37
REV141386,ORD029190,3,Good Value,Customer service was helpful.,2024-10-21 03:40:09,2024-10-23 23:40:09
REV626506,ORD029191,4,Not Bad,Worth the money.,2024-11-15 10:32:40,2024-11-17 18:32:40
REV691762,ORD029192,4,Very Good,Worth the money.,2025-04-17 23:31:46,2025-04-18 13:31:46
REV482342,ORD029193,2,Average Experience,Product quality is excellent and delivery was quick.,2025-06-19 07:08:53,2025-06-21 06:08:53
REV298846,ORD029194,2,Excellent Product,The product was damaged when delivered.,2025-04-13 22:24:25,2025-04-16 14:24:25
REV325403,ORD029195,1,Disappointed,The product was damaged when delivered.,2025-06-14 18:58:22,
REV134720,ORD029196,4,Fast Delivery,Would definitely buy again.,2026-01-20 11:21:04,2026-01-22 21:21:04
REV264182,ORD029197,3,Disappointed,,2024-12-09 03:50:59,2024-12-09 10:50:59
REV461171,ORD029198,3,Poor Packaging,Product quality is excellent and delivery was quick.,2025-04-15 04:46:08,2025-04-16 03:46:08
REV182751,ORD029199,1, Excellent Product ,Received the product on time.,2024-12-16 22:29:17,2024-12-17 07:29:17
REV249888,ORD029200,5,Excellent Product,Packaging could have been better.,2025-07-12 06:06:08,2025-07-15 01:06:08
REV409016,ORD029201,5,Very Good,Average product but acceptable.,2025-08-27 02:53:59,2025-08-28 03:53:59
REV461480,ORD029202,3,Very Good,Worth the money.,2024-08-20 13:36:19,2024-08-23 06:36:19
REV972296,ORD029203,4,Good Value,Product quality is excellent and delivery was quick.,2025-06-11 19:40:12,2025-06-12 16:40:12
REV221166,ORD029204,1,Excellent Product,Very satisfied with the purchase.,2024-07-05 14:29:55,2024-07-06 22:29:55
REV488722,ORD029205,3,Satisfied,Average product but acceptable.,2024-11-03 02:21:22,2024-11-04 01:21:22
REV739853,ORD029206,2,Fast Delivery,Worth the money.,2024-07-10 16:12:44,2024-07-11 02:12:44
REV709559,ORD029207,4,Excellent Product,Customer service was helpful.,2025-06-25 06:40:22,2025-06-25 21:40:22
REV992076,ORD029208,5,Fast Delivery,The product was damaged when delivered.,2025-05-13 10:08:54,2025-05-14 21:08:54
REV566995,ORD029209,2,Highly Recommended,Worth the money.,2024-08-14 09:30:44,2024-08-15 18:30:44
REV172630,ORD029210,3,Disappointed,Would definitely buy again.,2025-06-01 22:02:52,
REV350850,ORD029211,1,Satisfied,Average product but acceptable.,2026-02-13 04:54:11,
REV340497,ORD029212,1,Excellent Product,Worth the money.,2025-01-22 00:38:21,2025-01-24 02:38:21
REV989732,ORD029213,1,Poor Packaging,Worth the money.,2024-06-11 09:02:59,2024-06-13 08:02:59
REV967943,ORD029214,4,Satisfied,Customer service was helpful.,2025-11-22 09:42:16,2025-11-23 19:42:16
REV164093,ORD029215,4,Satisfied,Worth the money.,2026-05-16 12:21:32,2026-05-18 14:21:32
REV974008,ORD029216,4,Good Value,The product was damaged when delivered.,2026-01-03 04:00:13,2026-01-05 11:00:13
REV452607,ORD029217,1,Disappointed,Amazing experience and good quality.,2025-08-03 12:00:30,2025-08-05 22:00:30
REV698727,ORD029218,4,Poor Packaging,Would definitely buy again.,2024-06-13 14:26:43,2024-06-14 00:26:43
REV382028,ORD029219,4,Satisfied,,2024-06-13 21:39:22,2024-06-16 06:39:22
REV145183,ORD029220,4, Average Experience ,Average product but acceptable.,2024-11-14 00:40:29,2024-11-16 13:40:29
REV928770,ORD029221,3,Poor Packaging,Amazing experience and good quality.,2025-06-07 21:33:47,2025-06-08 00:33:47
REV336263,ORD029222,4,Highly Recommended,Would definitely buy again.,2025-01-23 21:24:48,2025-01-26 15:24:48
REV280953,ORD029223,5,Excellent Product,Worth the money.,2025-07-25 22:01:19,2025-07-26 15:01:19
REV873451,ORD029224,5,Satisfied,Product quality is excellent and delivery was quick.,2024-07-31 17:15:05,2024-08-02 07:15:05
REV461235,ORD029225,5,Disappointed,Average product but acceptable.,2024-07-13 21:43:59,2024-07-16 17:43:59
REV460974,ORD029226,5,Good Value,Received the product on time.,2025-11-23 14:57:35,2025-11-24 23:57:35
REV745296,ORD029227,2,Satisfied,Customer service was helpful.,2026-02-05 19:31:59,2026-02-06 01:31:59
REV827925,ORD029228,5,excellent product,Worth the money.,2025-05-02 22:37:55,2025-05-05 09:37:55
REV730565,ORD029229,5,Excellent Product,Received the product on time.,2025-07-02 17:39:34,2025-07-04 05:39:34
REV162618,ORD029230,1,Not Bad,,2024-07-11 13:54:10,2024-07-12 07:54:10
REV480765,ORD029231,1,Highly Recommended,Packaging could have been better.,2025-09-02 10:03:54,2025-09-03 20:03:54
REV106300,ORD029232,5,Good Value,Very satisfied with the purchase.,2024-06-13 04:41:14,2024-06-15 15:41:14
REV310931,ORD029233,1,Excellent Product,Received the product on time.,2025-12-06 08:57:43,2025-12-08 10:57:43
REV382168,ORD029234,1,Not Bad,Very satisfied with the purchase.,2026-04-14 07:03:48,2026-04-16 20:03:48
REV685692,ORD029235,5,Excellent Product,The product was damaged when delivered.,2024-11-26 14:45:17,2024-11-28 01:45:17
REV965546,ORD029236,4,Average Experience,Packaging could have been better.,2025-02-14 21:06:30,2025-02-15 04:06:30
REV641809,ORD029237,1,Not Bad,Customer service was helpful.,2025-02-10 20:22:23,2025-02-11 04:22:23
REV809327,ORD029238,3,Average Experience,Packaging could have been better.,2025-08-15 15:44:17,2025-08-17 07:44:17
REV347771,ORD029239,4,Average Experience,Received the product on time.,2026-02-19 06:33:45,2026-02-19 18:33:45
REV911857,ORD029240,1,Average Experience,Product quality is excellent and delivery was quick.,2025-02-28 14:42:01,2025-02-28 16:42:01
REV899378,ORD029241,1,Highly Recommended,Average product but acceptable.,2024-10-17 15:10:25,2024-10-17 23:10:25
REV912790,ORD029242,1,Average Experience,Packaging could have been better.,2025-08-04 19:05:51,2025-08-05 16:05:51
REV830471,ORD029243,1,Average Experience,Worth the money.,2024-06-29 04:39:26,2024-07-01 00:39:26
REV611777,ORD029244,5,Excellent Product,Amazing experience and good quality.,2024-07-12 06:33:55,2024-07-14 19:33:55
REV534203,ORD029245,1,Highly Recommended,The product was damaged when delivered.,2025-01-15 21:02:26,2025-01-16 12:02:26
REV367225,ORD029246,4,Highly Recommended,Packaging could have been better.,2025-05-03 08:28:27,2025-05-03 18:28:27
REV782364,ORD029247,1,Disappointed,Product quality is excellent and delivery was quick.,2026-03-06 22:44:59,2026-03-07 11:44:59
REV348220,ORD029248,4,Satisfied,The product was damaged when delivered.,2025-09-06 22:52:40,2025-09-07 05:52:40
REV159497,ORD029249,5,Average Experience,Very satisfied with the purchase.,2026-02-10 16:46:11,2026-02-10 19:46:11
REV399371,ORD029250,1,Poor Packaging,Worth the money.,2025-09-17 01:08:29,2025-09-19 16:08:29
REV220533,ORD029251,5,Highly Recommended,Would definitely buy again.,2026-05-20 23:43:03,2026-05-21 18:43:03
REV548759,ORD029252,1,Fast Delivery,Amazing experience and good quality.,2025-12-11 04:32:30,2025-12-12 04:32:30
REV469586,ORD029253,2,Poor Packaging,Product quality is excellent and delivery was quick.,2024-12-23 20:33:10,2024-12-26 10:33:10
REV803617,ORD029254,2,,Amazing experience and good quality.,2025-02-03 22:56:19,2025-02-05 06:56:19
REV875320,ORD029255,1,Good Value,Customer service was helpful.,2026-05-16 06:44:07,2026-05-18 13:44:07
REV440902,ORD029256,4,Average Experience,Received the product on time.,2025-06-18 01:39:46,2025-06-19 04:39:46
REV825025,ORD029257,5,Highly Recommended,Product quality is excellent and delivery was quick.,2026-05-25 09:26:46,2026-05-27 06:26:46
REV956174,ORD029258,2,Average Experience,Product quality is excellent and delivery was quick.,2025-07-28 07:36:54,2025-07-30 21:36:54
REV180277,ORD029259,5,Fast Delivery,The product was damaged when delivered.,2025-12-31 11:53:18,2026-01-01 23:53:18
