product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
PROD04395,BEAUTY,57,1386,1,1763.3,64.75,43.08,35.0
PROD04396,beauty,75,602,8,1087.6,31.66,6.38,70.43
PROD04397,office,80,936,4,2331.1,56.44,35.43,78.35
PROD04398,fashion,21,300,8,4557.59,46.65,28.0,60.8
PROD04399,home_decor,77,212,5,8637.24,51.34,14.43,64.05
PROD04400,furniture,12,364,4,4001.53,56.26,55.38,47.52
PROD04401,kitchen,29,1314,9,8103.02,51.67,30.81,46.28
PROD04402,toys,72,572,7,501.2,75.19,43.4,17.02
PROD04403,office,16,66,4,1064.41,5.51,27.02,67.72
PROD04404,furniture,17,1258,6,7704.07,95.27,56.73,62.93
PROD04405,FURNITURE,68,492,4,6931.84,34.77,20.04,14.62
PROD04406,home_decor,33,1424,8,6902.59,39.05,13.23,55.47
PROD04407,toys,44,733,3,9047.4,22.21,10.39,51.76
PROD04408,BOOKS,52,1645,8,2260.31,75.39,50.22,64.96
PROD04409,beauty,55,1162,7,1632.72,47.18,27.26,78.55
PROD04410,beauty,14,2000,1,6611.77,37.2,20.33,20.81
PROD04411,pet_supplies,25,1724,10,8158.06,84.88,45.06,19.17
PROD04412, sports ,72,1076,2,8957.52,75.05,49.35,61.77
PROD04413,books,78,983,10,6500.66,50.03,,51.23
PROD04414,home_decor,73,1219,6,4559.07,37.24,49.33,49.48
PROD04415,kitchen,78,1053,4,6296.89,15.72,31.56,45.3
PROD04416,beauty,48,1094,10,2653.29,92.47,13.31,33.94
PROD04417, automotive ,10,462,10,7098.55,61.12,27.38,6.28
PROD04418,books,40,627,1,6568.62,89.8,37.1,
PROD04419,toys,22,716,4,8367.84,31.21,47.16,53.34
PROD04420,toys,27,1566,10,1525.83,87.35,35.92,7.51
PROD04421,office,48,314,3,3292.15,78.41,12.15,31.91
PROD04422,home_decor,38,245,7,3020.99,7.15,39.92,10.72
PROD04423,furniture,10,1511,10,9543.95,65.67,5.07,52.78
PROD04424,toys,26,456,8,3299.99,62.83,43.47,8.15
PROD04425,electronics,74,1533,6,4432.53,86.01,25.54,35.13
PROD04426,electronics,44,1260,9,6191.46,16.95,,58.19
PROD04427,kitchen,20,1213,10,7746.76,95.26,11.43,76.88
PROD04428,fashion,52,94,3,9141.83,97.28,38.15,73.13
PROD04429,automotive,20,135,5,6467.98,24.31,21.31,
PROD04430,sports,77,801,9,-500.0,13.35,16.05,57.74
PROD04431,pet_supplies,25,987,6,6283.6,39.55,47.81,47.81
PROD04432,kitchen,52,1791,2,245.87,88.71,20.93,77.55
PROD04433,toys,29,1855,3,9313.77,65.46,55.34,38.26
PROD04434,sports,66,66,3,2210.12,89.45,27.74,36.07
PROD04435,beauty,17,1406,7,9468.18,,24.73,77.32
PROD04436,books,21,730,8,6115.31,56.31,30.63,14.38
PROD04437,home_decor,43,1594,1,5155.38,18.62,29.68,11.18
PROD04438,kitchen,56,1674,7,3306.97,24.03,5.22,70.07
PROD04439,furniture,30,556,3,7472.72,60.07,59.81,34.19
PROD04440,toys,20,429,6,5335.13,69.33,52.89,9.95
PROD04441,toys,12,675,6,922.52,97.66,16.91,5.4
PROD04442, automotive ,72,1914,10,6408.29,61.41,23.06,30.1
PROD04443,furniture,54,1540,8,7972.63,90.94,37.96,60.43
PROD04444,automotive,74,667,5,5904.57,76.28,47.94,37.88
PROD04445,furniture,55,1138,8,7492.73,57.6,36.72,30.27
PROD04446,fashion,22,1448,9,1668.39,8.87,58.98,72.64
PROD04447,furniture,54,85,5,5921.95,99.15,55.07,7.81
PROD04448,books,55,958,4,5905.6,29.87,53.25,49.95
PROD04449, kitchen ,67,939,8,1147.85,79.3,25.13,77.93
PROD04450,automotive,57,1342,7,5529.6,50.11,38.38,28.38
PROD04451,furniture,16,733,6,7619.02,82.3,12.61,68.76
PROD04452,office,59,716,5,4460.22,20.96,13.59,56.88
PROD04453,home_decor,58,464,8,3396.39,14.76,53.58,62.28
PROD04454,furniture,34,406,3,5974.47,,18.71,8.99
PROD04455,beauty,18,747,2,3986.7,28.35,11.11,19.96
PROD04456,fashion,46,1813,3,5919.86,91.0,49.25,5.37
PROD04457,electronics,24,63,1,5447.25,98.37,20.02,66.75
PROD04458,home_decor,19,1690,5,9350.27,89.25,15.03,50.53
PROD04459,office,21,1597,3,7254.37,9.16,11.86,5.24
PROD04460,home_decor,35,1667,6,9559.3,25.68,4.49,38.14
PROD04461,sports,47,949,10,6562.24,15.76,24.32,9.87
PROD04462,kitchen,79,513,10,7454.09,52.77,20.92,65.7
PROD04463,electronics,58,1791,7,6254.33,21.46,18.0,51.58
PROD04464,kitchen,13,295,10,1407.18,64.88,12.91,54.05
PROD04465,automotive,46,1503,10,4417.55,87.7,43.38,48.08
PROD04466,automotive,66,1126,4,5676.25,20.71,59.17,50.98
PROD04467,office,52,194,5,1234.59,58.67,32.37,64.62
PROD04468,books,59,1058,6,9619.74,60.25,25.9,39.64
PROD04469,automotive,62,1298,4,1435.6,57.92,21.48,68.8
PROD04470,office,68,877,4,2855.83,55.38,15.61,37.72
PROD04471,beauty,10,268,8,1326.97,71.3,49.32,16.9
PROD04472,books,28,1938,6,3346.9,33.36,25.61,
PROD04473,automotive,10,1987,1,9883.14,90.05,,21.31
PROD04474,pet_supplies,57,1928,2,8684.57,37.17,47.15,78.36
PROD04475,beauty,58,51,9,8624.82,71.28,15.9,48.87
PROD04476,pet_supplies,75,1515,4,1786.0,29.42,30.97,7.95
PROD04477,fashion,14,174,7,9893.57,62.11,3.65,56.17
PROD04478,kitchen,56,529,5,7250.35,24.2,41.92,18.96
PROD04479,sports,14,1961,6,4744.25,12.64,4.92,53.34
PROD04480,automotive,17,231,7,1089.05,80.92,41.86,64.35
PROD04481,office,24,1807,10,4921.06,90.84,51.59,72.28
PROD04482,furniture,55,883,6,6253.56,16.26,12.34,15.78
PROD04483,beauty,55,136,8,7518.13,33.74,-10.0,54.67
PROD04484,fashion,35,1125,5,8951.21,21.0,25.4,17.05
PROD04485,beauty,48,1685,5,6194.94,77.63,3.36,24.33
PROD04486,furniture,11,340,7,5974.06,53.1,58.1,74.57
PROD04487,office,48,1515,10,6786.85,53.23,28.09,22.79
PROD04488,home_decor,36,295,1,7386.18,34.85,50.08,16.42
PROD04489,electronics,25,74,7,3357.39,95.37,22.31,30.2
PROD04490,sports,31,842,4,9786.14,21.66,32.32,78.57
PROD04491,fashion,48,264,6,1947.36,40.1,40.69,33.03
PROD04492,fashion,79,1518,6,3026.56,57.66,25.72,41.52
PROD04493,furniture,63,1051,6,8760.17,60.84,35.71,68.79
PROD04494, automotive ,21,1344,8,2492.27,99.56,15.32,48.47
PROD04495,toys,42,559,3,8243.0,52.12,8.32,10.47
PROD04496,toys,76,259,3,2978.57,71.6,23.89,62.4
PROD04497,beauty,16,1886,10,4047.04,83.21,16.13,23.16
PROD04498,toys,64,929,7,6356.92,78.88,30.18,34.85
PROD04499,office,38,715,3,635.84,5.37,14.91,47.83
PROD04500,electronics,75,247,1,5045.35,13.3,51.36,35.02
PROD04501,furniture,66,701,8,6079.99,41.9,44.37,54.23
PROD04502,,19,1962,9,4939.6,89.07,24.94,15.94
PROD04503,sports,27,1749,6,1628.2,79.11,22.26,64.91
PROD04504,books,42,1739,7,3524.78,33.66,43.51,59.82
PROD04505,fashion,80,369,8,4545.74,30.85,19.82,73.13
PROD04506,sports,16,1023,6,9982.65,54.77,23.47,27.38
PROD04507,automotive,55,1641,5,1745.08,71.38,43.99,37.6
PROD04508,home_decor,71,1661,3,1803.8,51.45,4.31,15.2
PROD04509,furniture,78,879,6,4610.84,32.82,2.71,59.33
PROD04510,home_decor,66,1766,5,2980.44,63.9,40.48,42.54
PROD04511,beauty,79,426,6,2413.94,72.8,47.65,7.03
PROD04512,sports,28,313,3,3764.2,22.54,43.69,47.42
PROD04513,sports,79,1101,4,4148.05,99.3,17.42,69.56
PROD04514,office,43,1193,10,3912.85,45.5,43.89,47.3
PROD04515,books,28,1969,2,9382.99,68.71,16.52,63.37
PROD04516,furniture,62,450,3,6819.09,7.2,49.82,43.81
PROD04517,electronics,29,1427,1,8172.19,63.51,5.56,17.63
PROD04518,fashion,33,1446,1,4414.02,47.98,50.76,14.32
PROD04519,home_decor,19,1597,8,6716.64,13.63,45.91,47.0
PROD04520,beauty,15,1217,6,1544.59,76.03,16.56,62.94
PROD04521,pet_supplies,51,662,6,7332.84,27.22,3.7,22.04
PROD04522,office,65,470,4,665.7,68.41,20.42,43.45
PROD04523,kitchen,17,983,4,9191.54,55.05,40.22,23.46
PROD04524,fashion,25,1966,3,6163.99,32.05,10.58,54.98
PROD04525,fashion,23,481,9,8780.36,33.82,45.93,75.69
PROD04526,fashion,26,1001,8,8690.89,18.82,19.05,78.01
PROD04527,sports,46,1124,7,1953.16,69.14,4.54,48.63
PROD04528,electronics,50,1993,10,3234.1,80.42,12.24,37.52
PROD04529,beauty,46,1757,9,7200.99,98.67,54.27,17.7
PROD04530,books,30,1302,8,9839.01,41.03,44.5,77.43
PROD04531,toys,79,487,7,3805.69,97.63,15.12,77.27
PROD04532,sports,17,928,5,1962.84,34.25,54.93,59.37
PROD04533,fashion,30,2000,6,1764.31,67.73,24.39,62.34
PROD04534,office,26,940,6,3478.23,51.13,55.17,44.86
PROD04535,books,20,939,7,1433.88,92.03,59.01,42.3
PROD04536,fashion,33,1471,4,6952.88,73.48,20.21,28.95
PROD04537,toys,75,1800,6,5736.21,76.61,26.92,58.98
PROD04538,beauty,55,1811,2,3843.39,71.04,35.13,39.93
PROD04539,beauty,20,1146,4,7667.3,59.54,48.37,37.64
PROD04540,toys,80,1018,4,8248.32,83.94,33.42,31.84
PROD04541,toys,35,443,4,200.97,40.94,31.7,14.37
PROD04542,beauty,32,1119,2,3361.36,92.85,55.25,66.78
PROD04543,books,74,903,10,5331.65,79.82,37.39,19.97
PROD04544, kitchen ,28,724,3,8932.77,67.49,45.43,45.15
PROD04545,automotive,35,1147,4,1768.08,15.39,6.36,50.68
PROD04546, automotive ,78,1209,2,3834.37,93.01,56.97,17.64
PROD04547,FURNITURE,46,251,4,-500.0,79.57,22.72,36.68
PROD04548,kitchen,35,226,4,5322.36,42.48,21.81,31.49
PROD04549,furniture,14,786,3,9991.65,36.82,20.39,62.96
PROD04550,sports,12,1692,5,1931.04,89.75,18.06,13.93
PROD04551,pet_supplies,10,505,6,8033.98,93.66,44.94,53.92
PROD04552,pet_supplies,71,1300,5,4640.63,52.88,20.37,12.46
PROD04553,,56,1684,5,940.86,,11.25,21.66
PROD04554,furniture,53,968,10,3590.89,40.59,11.92,23.94
PROD04555,electronics,56,1020,2,1602.46,44.75,18.05,9.25
PROD04556,books,61,1339,2,186.9,99.18,6.69,23.79
PROD04557,kitchen,73,1478,10,3961.21,79.91,54.02,61.6
PROD04558,fashion,15,546,3,1440.65,57.11,23.81,24.65
PROD04559,home_decor,59,162,1,6304.26,21.08,39.91,46.95
PROD04560,office,10,1168,3,3640.03,31.12,58.73,48.35
PROD04561,books,38,1045,3,3736.45,8.29,38.98,46.27
PROD04562,fashion,62,1813,1,3644.71,37.87,53.25,36.83
PROD04563,sports,46,504,2,4323.35,37.65,50.95,47.59
PROD04564,electronics,34,754,5,473.22,80.6,20.0,72.64
PROD04565,books,68,269,4,5717.53,71.94,25.18,62.96
PROD04566,furniture,78,1885,6,2132.28,46.67,28.11,46.91
PROD04567,automotive,45,87,4,636.99,81.81,41.17,73.87
PROD04568,books,10,750,2,5786.73,79.94,38.38,8.98
PROD04569,office,15,1206,7,4859.86,36.69,25.02,79.78
PROD04570,home_decor,25,1226,3,1784.13,35.53,6.37,9.45
PROD04571,fashion,57,1320,2,3277.73,37.78,12.05,6.11
PROD04572,PET_SUPPLIES,37,1785,2,1222.7,19.63,26.87,32.32
PROD04573,sports,67,338,4,3296.0,45.47,4.27,42.94
PROD04574,office,22,851,6,3086.83,88.23,53.12,66.7
PROD04575,pet_supplies,64,120,4,2335.88,,20.58,15.19
PROD04576,pet_supplies,42,415,3,4447.12,65.5,48.59,9.84
PROD04577,FURNITURE,54,1668,5,2107.03,73.61,46.99,62.23
PROD04578,books,25,820,3,4984.4,22.15,25.44,49.57
PROD04579,electronics,71,1161,4,3041.05,,18.67,32.66
PROD04580,toys,59,448,10,9191.15,96.87,22.55,49.96
PROD04581,office,56,1755,2,7664.24,71.49,20.79,30.25
PROD04582,automotive,35,178,6,5924.46,5.64,14.75,66.09
PROD04583,home_decor,63,752,5,6814.69,,35.42,24.26
PROD04584,books,43,1987,2,8858.02,74.78,6.06,61.09
PROD04585,electronics,54,1971,4,9134.74,89.91,28.71,72.99
PROD04586,automotive,63,1468,4,6543.7,72.2,44.33,12.92
PROD04587,,25,777,7,5978.09,28.32,34.32,69.27
PROD04588, toys ,37,333,7,1117.39,14.4,58.27,59.73
PROD04589,automotive,31,933,10,5440.6,28.93,5.98,77.66
PROD04590,furniture,47,1632,2,4813.3,85.08,,56.13
PROD04591,automotive,52,329,6,2951.17,9.49,58.17,29.62
PROD04592,fashion,22,1238,7,5807.85,59.02,31.63,42.11
PROD04593,fashion,62,1475,9,2953.61,58.88,29.71,59.63
PROD04594,kitchen,54,1083,6,2066.97,65.37,17.74,28.99
PROD04595,home_decor,37,244,7,2622.43,41.85,-10.0,65.61
PROD04596,electronics,38,392,9,7637.51,21.5,20.74,77.79
PROD04597,kitchen,60,445,4,6879.57,92.1,35.87,34.42
PROD04598,furniture,70,910,6,5629.54,67.39,14.07,46.61
PROD04599,beauty,77,972,1,4671.07,64.62,33.78,37.13
PROD04600,automotive,13,426,10,9801.36,83.42,44.93,40.75
PROD04601,electronics,64,1284,9,3863.1,50.96,12.61,24.65
PROD04602,kitchen,59,1008,2,287.94,57.58,4.16,10.99
PROD04603,furniture,14,856,5,7820.92,85.31,6.1,58.44
PROD04604,electronics,42,1674,3,7962.81,89.05,23.75,7.29
PROD04605,beauty,31,692,8,515.79,92.31,51.04,17.0
PROD04606,TOYS,58,1395,8,5255.24,87.52,8.09,10.04
PROD04607,pet_supplies,56,785,1,7319.35,38.62,19.38,15.96
PROD04608,fashion,41,1557,1,3468.99,94.47,40.23,44.25
PROD04609,electronics,46,1538,5,9537.28,44.29,58.52,12.47
PROD04610,home_decor,77,1678,1,3466.75,87.22,54.14,47.3
PROD04611,sports,55,729,7,7468.73,77.26,9.46,49.09
PROD04612,office,46,1411,1,9515.33,78.92,24.2,43.42
PROD04613,home_decor,26,419,10,0.0,82.04,47.23,54.87
PROD04614,office,33,1749,4,2090.2,50.53,52.59,19.47
PROD04615,kitchen,72,914,10,7802.82,67.85,52.76,78.96
PROD04616,home_decor,63,1905,1,5385.33,75.44,17.67,74.6
PROD04617,automotive,15,1617,8,303.69,37.69,11.62,48.04
PROD04618,toys,13,93,8,2787.32,67.83,50.28,55.49
PROD04619,electronics,60,635,8,8729.65,60.39,24.03,70.24
PROD04620,kitchen,17,1728,8,1117.29,47.38,29.51,59.21
PROD04621,pet_supplies,65,1614,8,5111.51,16.34,45.76,65.08
PROD04622,sports,47,701,9,5435.68,19.82,48.56,46.06
PROD04623,kitchen,44,262,4,7567.26,25.08,25.46,64.95
PROD04624,fashion,14,1685,8,1870.72,76.97,21.22,58.51
PROD04625,pet_supplies,80,1876,2,-500.0,64.11,37.53,74.55
PROD04626,toys,76,64,9,4570.26,31.76,52.08,65.95
PROD04627,home_decor,67,1102,10,5605.68,6.41,52.26,67.93
PROD04628,toys,10,1412,10,9715.98,65.04,53.84,34.13
PROD04629,furniture,72,1300,4,1807.52,32.21,56.11,40.02
PROD04630,sports,16,849,4,5150.73,85.7,14.27,53.56
PROD04631,furniture,57,345,7,5241.75,17.68,23.21,19.36
PROD04632,kitchen,18,1529,9,3227.85,76.45,55.86,74.65
PROD04633,sports,70,397,10,7411.29,27.35,6.65,64.58
PROD04634,toys,41,1179,7,6966.17,20.53,10.39,50.43
PROD04635,fashion,32,1320,1,898.46,27.45,8.66,60.27
PROD04636,sports,68,611,10,2440.87,18.76,56.17,11.35
PROD04637,beauty,70,1685,4,4952.76,52.3,50.68,9.05
PROD04638,furniture,45,1524,9,6415.11,71.9,44.56,58.29
PROD04639,furniture,59,1090,1,3647.68,98.38,10.5,29.44
PROD04640,furniture,79,137,4,4907.56,41.81,4.99,37.63
PROD04641,electronics,59,488,1,569.73,97.46,,33.71
PROD04642,sports,58,1933,3,2234.72,54.41,18.07,58.22
PROD04643,sports,39,662,7,917.92,,28.46,17.43
PROD04644,home_decor,70,490,7,3891.91,67.9,55.74,25.15
PROD04645,furniture,18,1397,9,8562.89,44.12,49.83,18.56
PROD04646,OFFICE,27,1175,5,6563.88,31.52,52.14,59.81
PROD04647,fashion,11,616,3,4113.11,5.89,39.02,29.89
PROD04648,sports,34,105,3,6636.7,25.0,48.5,48.22
PROD04649,sports,67,1401,2,881.3,84.41,30.97,68.25
PROD04650,,19,1268,7,6172.58,97.41,5.83,
PROD04651,books,39,1431,6,167.73,57.39,30.32,74.68
PROD04652,beauty,19,1887,7,6414.82,57.45,48.47,15.14
PROD04653,,69,461,8,6519.56,31.88,45.59,41.4
PROD04654,pet_supplies,65,1579,9,8187.63,13.04,5.24,56.28
PROD04655,books,42,439,8,9613.45,91.12,12.39,38.07
PROD04656,fashion,79,481,9,5078.76,40.8,19.38,76.95
PROD04657,pet_supplies,46,1927,4,8058.42,43.01,56.98,15.51
PROD04658,toys,22,182,2,2503.17,38.75,36.77,10.12
PROD04659,fashion,78,260,10,8178.0,25.2,15.87,61.13
PROD04660,toys,28,677,7,9454.58,15.69,35.01,29.69
PROD04661,PET_SUPPLIES,79,1869,7,9771.43,78.11,50.83,49.02
PROD04662,sports,69,232,2,8019.18,25.12,52.13,5.04
PROD04663,office,50,1559,8,9586.88,7.13,,52.65
PROD04664,electronics,49,98,5,3543.22,63.45,49.5,65.07
PROD04665,office,34,242,8,4349.83,81.54,45.17,31.68
PROD04666,beauty,27,1579,3,2066.32,32.88,44.38,54.88
PROD04667,beauty,62,1894,3,9996.08,71.4,23.19,16.49
PROD04668,fashion,58,237,10,209.35,81.53,50.09,13.68
PROD04669,beauty,34,1177,8,2251.91,86.81,58.43,73.79
PROD04670,toys,66,550,4,3052.19,64.36,16.47,53.88
PROD04671,beauty,25,1862,10,2937.13,86.42,12.08,31.47
PROD04672,office,68,353,10,-500.0,26.69,12.44,11.2
PROD04673,toys,54,1700,8,2140.52,54.98,57.61,21.92
PROD04674,books,68,1124,7,3751.46,8.7,11.65,67.45
PROD04675,automotive,37,1198,6,1747.48,,58.4,40.86
PROD04676,fashion,75,1396,10,1668.53,52.27,6.44,12.02
PROD04677,,76,1768,4,2790.15,26.54,22.86,21.86
PROD04678,kitchen,32,1938,5,5865.61,55.33,25.45,51.51
PROD04679,automotive,14,206,4,3177.91,16.25,31.19,62.0
PROD04680,fashion,49,628,6,260.75,38.62,57.79,6.58
PROD04681,,55,1267,10,619.44,,4.65,38.89
PROD04682,electronics,28,274,9,4707.23,30.0,12.04,15.22
PROD04683,beauty,14,149,9,9983.15,10.2,55.52,19.64
PROD04684,office,10,1943,1,7704.62,14.16,12.13,64.92
PROD04685,automotive,22,1273,6,9714.75,49.89,18.66,21.06
PROD04686,furniture,65,411,4,7309.97,44.54,,50.86
PROD04687,home_decor,10,689,5,7280.83,55.43,10.12,68.41
PROD04688,office,23,1735,10,1968.41,89.73,34.38,22.18
PROD04689,office,45,1860,9,6613.2,,8.88,43.24
PROD04690, electronics ,66,898,4,4271.29,55.34,31.58,38.46
PROD04691,home_decor,34,375,9,9661.82,59.45,13.78,68.19
PROD04692,KITCHEN,24,1093,10,8333.84,47.93,30.83,63.13
PROD04693,automotive,39,1358,4,2687.05,72.37,54.66,26.07
PROD04694,home_decor,59,1667,7,4328.49,47.38,57.27,13.06
PROD04695,ELECTRONICS,25,465,9,8234.1,34.25,52.55,32.86
PROD04696,books,20,793,1,3080.52,55.7,52.43,12.6
PROD04697,home_decor,72,1317,9,3578.36,,21.96,51.2
PROD04698,books,33,520,2,9033.06,23.24,,70.47
PROD04699,home_decor,20,1849,9,9759.0,32.21,30.6,6.11
PROD04700,beauty,14,721,5,2904.49,69.49,32.69,24.18
PROD04701,home_decor,10,493,9,5431.0,42.36,24.05,15.72
PROD04702,books,58,132,3,3798.13,11.12,33.17,68.15
PROD04703,kitchen,30,1692,10,2430.5,12.62,59.53,37.22
PROD04704, furniture ,44,267,6,3472.85,6.28,5.29,16.81
PROD04705,furniture,48,720,9,3144.82,71.58,34.09,54.88
PROD04706,kitchen,33,959,6,5053.55,32.99,56.78,32.96
PROD04707,BOOKS,11,1208,8,9889.5,30.13,52.76,15.58
PROD04708,pet_supplies,20,1122,2,1927.47,85.25,7.98,44.85
PROD04709,beauty,30,1018,10,5828.34,76.7,8.39,42.93
PROD04710,pet_supplies,57,1949,3,129.19,27.37,37.83,40.16
PROD04711,beauty,71,235,8,8539.26,9.07,27.71,69.8
PROD04712,beauty,33,1724,6,7660.06,96.5,13.53,38.31
PROD04713,kitchen,74,1012,3,2493.4,91.31,3.67,23.69
PROD04714,pet_supplies,79,1011,7,8668.05,20.38,40.92,39.95
PROD04715,HOME_DECOR,33,1641,2,1392.65,30.27,23.41,72.29
PROD04716,fashion,27,1046,1,646.95,27.84,15.94,74.84
PROD04717,beauty,52,1742,7,9987.06,84.13,38.6,32.64
PROD04718,fashion,52,1549,8,4263.36,50.03,12.38,10.9
PROD04719,automotive,20,850,4,1888.26,34.41,37.47,31.82
PROD04720,toys,57,936,4,2008.88,38.8,29.42,6.92
PROD04721,toys,13,476,8,0.0,12.89,9.07,9.86
PROD04722,automotive,28,884,6,3309.78,31.92,56.36,40.74
PROD04723,office,71,80,4,4738.56,96.1,15.58,49.88
PROD04724,home_decor,14,1890,7,2992.16,98.25,23.44,42.16
PROD04725,pet_supplies,31,1561,7,1963.0,46.02,37.55,11.02
PROD04726,toys,15,235,7,5019.41,36.56,14.26,44.06
PROD04727,automotive,39,1015,3,1308.02,80.93,7.72,36.97
PROD04728,furniture,11,459,8,7961.27,42.91,51.01,38.71
PROD04729,toys,63,1079,9,7032.02,24.22,9.67,41.8
PROD04730,pet_supplies,14,475,10,4903.69,41.61,31.87,33.74
PROD04731,fashion,13,734,7,6520.57,40.81,30.59,69.11
PROD04732,office,48,1018,3,1544.7,48.98,-10.0,79.11
PROD04733,electronics,33,1334,4,8987.18,39.97,9.23,77.47
PROD04734,pet_supplies,26,1312,2,7670.43,66.01,54.89,40.49
PROD04735,electronics,37,949,10,7300.35,12.73,42.11,25.74
PROD04736,electronics,80,1443,9,722.7,71.4,19.33,13.71
PROD04737,kitchen,25,383,10,9243.44,16.29,17.48,6.64
PROD04738,sports,53,1688,7,2753.93,74.66,24.13,29.46
PROD04739,office,77,1094,7,4541.26,55.69,57.33,9.71
PROD04740,automotive,59,603,2,7971.55,13.62,3.13,10.8
PROD04741,,58,340,4,9107.66,81.03,25.41,38.14
PROD04742,kitchen,73,113,1,3280.98,77.71,42.6,37.67
PROD04743,kitchen,80,778,4,7007.58,89.8,35.09,16.4
PROD04744,books,37,649,2,6734.51,34.82,28.24,75.56
PROD04745,kitchen,25,1904,7,9183.43,44.33,17.15,45.8
PROD04746,home_decor,61,669,1,9599.92,65.14,2.19,69.49
PROD04747,electronics,33,805,6,2133.44,84.8,-10.0,40.86
PROD04748,TOYS,48,1918,1,4411.89,38.03,13.49,37.3
PROD04749,electronics,55,457,7,5531.5,15.07,40.83,65.3
PROD04750,office,62,135,1,409.57,86.0,49.54,78.51
PROD04751,home_decor,29,57,7,9865.82,77.7,7.92,24.19
PROD04752,furniture,65,427,10,7066.93,9.59,39.48,38.69
PROD04753,office,52,1970,8,9845.84,25.86,30.2,30.04
PROD04754,home_decor,33,1972,2,999999.0,18.09,55.81,17.37
PROD04755,sports,27,929,5,5204.63,36.99,47.02,66.1
PROD04756,home_decor,62,796,3,5265.96,29.26,41.58,7.92
PROD04757,toys,77,860,7,6655.5,57.43,58.96,29.79
PROD04758,beauty,59,1382,6,8428.78,33.71,9.66,38.03
PROD04759,toys,45,946,2,1965.85,94.54,42.94,43.65
PROD04760,kitchen,15,352,6,8976.49,17.04,53.73,49.73
PROD04761,office,16,256,8,8784.24,86.48,33.09,43.92
PROD04762,toys,69,884,8,6435.87,20.0,42.35,59.16
PROD04763,office,46,1930,7,7232.18,68.38,41.42,59.31
PROD04764,furniture,28,393,10,3327.26,22.8,50.09,60.55
PROD04765,sports,16,1291,5,2217.85,12.8,8.34,6.93
PROD04766,furniture,42,54,8,7839.55,41.16,33.44,42.96
PROD04767,sports,51,719,9,4715.16,70.07,2.33,63.75
PROD04768,books,61,685,7,260.49,74.79,7.73,64.77
PROD04769,beauty,64,610,8,4672.54,26.98,,54.2
PROD04770,home_decor,72,1026,5,3823.06,77.72,19.37,70.22
PROD04771,ELECTRONICS,74,1479,6,9817.94,27.34,16.18,11.53
PROD04772,kitchen,52,400,6,6522.53,95.33,51.91,10.19
PROD04773,HOME_DECOR,50,1061,10,432.92,69.61,50.12,16.06
PROD04774,home_decor,51,90,5,8796.06,33.52,25.74,74.81
PROD04775,sports,27,1404,2,3023.31,62.44,31.1,61.25
PROD04776,home_decor,64,91,7,2786.45,41.29,27.47,36.35
PROD04777,furniture,37,1482,10,5916.34,80.79,18.07,11.36
PROD04778,electronics,27,761,7,5315.88,51.64,21.06,41.49
PROD04779,pet_supplies,49,1037,2,3884.05,86.26,48.79,29.94
PROD04780,fashion,77,994,5,6543.78,76.2,13.57,18.05
PROD04781,home_decor,28,664,7,8753.93,69.75,37.43,13.2
PROD04782,automotive,17,1703,3,8181.84,30.83,4.17,62.16
PROD04783,furniture,45,1454,1,6348.36,79.1,13.09,7.96
PROD04784,toys,62,1310,4,5569.02,29.95,49.18,10.72
PROD04785,electronics,12,1591,1,810.88,99.77,25.64,22.66
PROD04786,,14,1551,9,9505.75,37.2,-10.0,57.37
PROD04787,books,77,1678,1,8160.1,86.89,59.49,23.44
PROD04788,home_decor,60,1385,9,9351.51,25.16,3.32,30.7
PROD04789,toys,33,697,10,6289.67,58.03,50.28,60.95
PROD04790,furniture,34,582,10,7905.98,97.43,14.72,40.02
PROD04791,kitchen,75,1043,1,423.65,22.99,4.96,23.43
PROD04792,toys,11,1664,4,7382.33,49.23,23.23,15.62
PROD04793,books,69,987,2,4751.95,88.4,42.26,29.25
PROD04794,pet_supplies,39,1308,10,5428.33,17.59,30.81,60.17
PROD04795,automotive,56,941,7,428.66,58.19,18.31,18.71
PROD04796,beauty,28,485,6,3699.76,99.69,22.15,40.34
PROD04797,kitchen,29,827,8,9994.53,74.25,41.53,53.78
PROD04798,pet_supplies,34,1531,4,5232.42,99.25,36.12,23.07
PROD04799,FURNITURE,36,846,6,4674.82,60.07,11.61,69.62
PROD04800,toys,77,1195,6,3209.52,39.43,29.63,23.93
PROD04801,furniture,57,833,10,2226.13,28.03,25.1,46.05
PROD04802,toys,47,84,2,8774.49,7.52,40.35,34.24
PROD04803,sports,47,57,2,9608.92,16.72,29.78,64.69
PROD04804,electronics,31,1181,4,4431.44,6.04,54.65,24.28
PROD04805,kitchen,10,1852,10,2868.62,14.46,,13.83
PROD04806,toys,53,1915,7,9603.95,55.01,6.48,40.57
PROD04807,electronics,73,1045,8,4134.43,92.82,42.54,30.89
PROD04808,pet_supplies,29,144,10,0.0,24.27,48.33,40.27
